content,label
please find a mail address of manoj and tell me,28
who's that song by,31
book me an uber please,35
please open a reply to the email,29
Set a alarm for the day,25
send an email to jesse,29
what type of music do i enjoy,31
add that song to my playlist,30
is there any alarm after five am,23
i want an alarm for three today,25
write this message to the coworker group,29
inbox this mail,29
open train ticket app,36
where can i find this song,31
tell me the time when punjab mail will reach gwalior,34
is the train time to a location long,34
what alarms are set right now,23
what's going around in the world these days,33
read email,27
remove my wake up alarm,24
how is the traffic at the moment,37
select the contact,28
open the uber app and get me a car please,35
how long is the walk from nyack to valley cottage,34
are there any new emails in outlook,27
can you book me a train ticket to bombay for tomorrow in any train,36
julie's information,28
can you tell me what alarms i have set,23
what album is this song on,31
can you please give me john's email,28
text sarah if she is free for brunch today,29
get me the latest on current events going on in the world,33
is there bad traffic on the highway right now,37
what is john smith's number,28
please go to settings of the music player and make the equalizer in the flat sound mode,32
review set alarms,23
book a taxi to the airport for tomorrow morning,35
book me a single train ticket travelling to new york city leaving after nine am,36
reply to the email received from mark,29
set alarm for nine am,25
is there a contact named allen in my list,28
please book a taxi for me,35
download and save song of dangal movie,30
reply to erins email by saying i will be on time,29
please use shuffle,32
ring the alarm when i get home,25
has amy sent me any new emails,27
are there any alarms currently set,23
please skip two songs,32
remove the alarm for tomorrow,24
email my mom,29
latest news,33
check and see what will be the weather condition in new jersey at eight am tomorrow,38
did bert write me today,27
replay the required of the musics,32
in jodhpur traffic level is very low,37
display recent email from john,27
please put this playlist on shuffle,32
compile favorites list according to my song feedback,30
please set alarm for all days,25
check and tell me the address of my friend alex,28
what and who was i emailed about last week,27
fetch me the phone number of Alexander,28
hey send email to john,29
who sang the song that is currently playing,31
uber me to the airport,35
could you please hire me a taxi to go to the opera tonight,35
what is the latest news about obamacare,33
please email celine,29
how often does the train arrive and depart from penn station,34
what time does the train leave for chicago,34
how is the traffic around city center,37
turn shuffle on music player on,32
which film the music comes from what is the name of the music,31
do you hear songs of arrahman music,31
