content,label
can you explain to me how i ought to use my credit card points,52
"on my bank of america visa, what is the apr",77
can you please talk faster,95
what is the square root of 104,68
could you put broken by evanescense to my playlist,73
order a disney gift card in the amount of five hundred dollars from costco,94
how many different pets do you have,84
how do i change my oil,61
can you order me new ray bans,94
shopping list,67
find me the number for jet blue's customer service so i can yell at someone about my missing luggage,89
who were you invented by,58
please change your response language to english,72
go back to your original settings,57
abort mission,91
how much paid time off do i have saved,54
undo,91
i need to switch back to my factory settings,57
what are my coordinates,75
tell me the minimum i can pay on my cable bill,98
where can one receive their w-2 form,85
would you order everything on my shopping list,94
i would love to know the exchange rate between rubles and pounds,53
whisper please,66
add welcome to the jungle to my workout mix,73
do i need to change my oil,63
look up the status of the order i placed online,97
change this song please,82
how many lira can i get for 250 dollars,53
book 3 under the name zebee at xenophobe,92
would you buy me a phone,94
can you calculate 18 divided by 45,68
how is the weather in miami,99
how old are your pets,84
i would like to be reminded,62
are you 16 years old,51
how good is card apr,77
can you put the currently playing track on my zen playlist,73
when will i need my next oil change,63
move forward one song,82
send davis a text i'll be there in a few,80
what amount do i have to pay in taxes,88
would i have to wait long if i want to eat at chili's,74
need to know the weather now,99
when is my next oil change,63
create for me a pto request for march 16-21,87
what is one thing i might not know about nike shoes,71
i need an uber for 6 people to the movies,81
whats the status of my delta flight,90
tell me the carry-on rules for my flight,56
set up a reminder so i don't forget the baby shower this weekend,62
what are the steps to change the oil in my car,61
what's the annual rate on my discover card,77
i want you to recommend a good local restaurant to me,78
change all setting to original ones,57
minimum payment for my credit card,98
i would like to find out if macaroni grill will be busy around 7:00 pm,74
let me know what is showing on my calendar for the 17th of march,96
where is my current location,75
please block my chase account right away,55
is everything going okay,79
give me the specifics on my federal taxes,88
please turn on whisper mode,66
what company were you designed by,58
tell me the items in my shopping list,67
pull up my shopping list for me,67
"i ran out of bread, order more",94
how many days of vacation have i saved,54
you talk to slow,95
is anything happening on march 4th 2019,96
tell me the timezone las vegas is in,59
i need sal to be texted and say i'll be there,80
how many dollars can i exchange for 75 euros,53
miami time zone is what,59
i think i lost my luggage,89
take the doctor appointment off my calendar please,65
does home have a starbucks nearby,83
please speak to me quicker from now on,95
i'm going to jamaica next week; am i needing a visa,76
please tell me the current location,75
i'm out of lysol could you order me some,94
what's the current location of my package,97
check how much pto i have left,54
may i ask your age,51
