content,label
DO you know the reason for the identity check?,10
It declined my transfer.,56
Can I edit my details?,35
How can i get multiple disposble cards.,21
I'm waiting for my transaction to complete.,0
Please delete this account.,25
Is there a problem with the top up system? My transaction hasn't gone through properly,68
There is a repeat charge for the same item,71
I don't have a way to prove my identity.,60
How many ATMs will take this card?,14
what is a virtual and how do i get one,45
There is a fraudulent payment!,76
"I requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money.  I don't know what's going on, or why the money is getting into my account--could you please help?",58
When will my top up be applied?,68
for some reason I am having a problem with verifying my identity.,60
Which countries are represented?,3
When will the money from a transfer be made available on my account?,16
What's the limit for disposable virtual cards?,21
Can I top up using an international card,70
How much is it to buy another card? I was hoping to buy another one.,8
I would like to get a Visa card,31
Please explain to me how to know where my funds are from.,32
My app says that I received cash from an ATM and I didn't.,12
Is the bank the only place I can change my PIN>,33
"I tried to withdraw some money from an ATM this morning but wasn't able to get the amount of cash I needed. The amount in the app says what I was trying to withdraw was deducted, but I don't have any money. What do I do about this?",9
"I am looking to get a Visa credit card, what must I do to achieve this?",31
Why is there an extra charge on my statement.,29
At which ATMs can I use this card?,14
What do I do to stop unauthorized transactions on my card? I was never in the place from which the transactions on my bill were made and I never made them. Please help!,19
Please give me a Mastercard instead.,31
This company sucks! Can you delete my account?,25
I did not have the right exchange rate applied to my situation of pulling out cash,55
I made a transaction to the wrong account!,28
I haven't received my card and am worried it is lost.,66
How do I dispute a direct debit on my account?,13
"I made a deposit a couple of days back it's, as of yet, not gone in! It would be ideal if you assist me with this",11
Why was a transfer to an account not allowed?,74
I've just moved and I need to change my details,35
I have young kids. Can they use this service?,2
There is an extra $1 charge,29
Does it cost anything to transfer money for a top-up?,36
Is topping up unlimited?,69
How long does it take transfers from Europe to complete?,16
"There was just a withdrawal but it wasn't me, I've never even visited the town where the withdrawal happened.",12
How can I top-up my card?,43
What countries do your accounts send and receive to?,3
What do I need to do to correct this failed transfer?,20
How can I create another card linked to this account?,8
